y	x	clickSelects	showSelected1	group
21.9	1996.91530054645	5-7	5-7	478
22.4	1997	5-7	5-7	478
24.3	1997.08493150685	5-7	5-7	478
24.7	1997.16164383562	5-7	5-7	478
27	1997.24657534247	5-7	5-7	478
25.6	1997.32876712329	5-7	5-7	478
26.1	1997.41369863014	5-7	5-7	478
25.2	1997.49589041096	5-7	5-7	478
24.7	1997.58082191781	5-7	5-7	478
24.7	1997.66575342466	5-7	5-7	478
24.7	1997.74794520548	5-7	5-7	478
25.6	1997.83287671233	5-7	5-7	478
25.2	1997.91506849315	5-7	5-7	478
26.1	1998	5-7	5-7	478
27.4	1998.08493150685	5-7	5-7	478
29.7	1998.16164383562	5-7	5-7	478
29.7	1998.24657534247	5-7	5-7	478
27.4	1998.32876712329	5-7	5-7	478
25.2	1998.41369863014	5-7	5-7	478
24.7	1998.49589041096	5-7	5-7	478
23.8	1998.58082191781	5-7	5-7	478
22.4	1998.66575342466	5-7	5-7	478
21.9	1998.74794520548	5-7	5-7	478
22.4	1998.83287671233	5-7	5-7	478
23.4	1998.91506849315	5-7	5-7	478
23.4	1999	5-7	5-7	478
25.2	1999.08493150685	5-7	5-7	478
25.2	1999.16164383562	5-7	5-7	478
24.3	1999.24657534247	5-7	5-7	478
24.7	1999.32876712329	5-7	5-7	478
23.8	1999.41369863014	5-7	5-7	478
22.4	1999.49589041096	5-7	5-7	478
21.5	1999.58082191781	5-7	5-7	478
21.5	1999.66575342466	5-7	5-7	478
20.5	1999.74794520548	5-7	5-7	478
21.5	1999.83287671233	5-7	5-7	478
21.9	1999.91506849315	5-7	5-7	478
23.4	2000	5-7	5-7	478
23.8	2000.08469945355	5-7	5-7	478
23.4	2000.16393442623	5-7	5-7	478
24.3	2000.24863387978	5-7	5-7	478
24.3	2000.3306010929	5-7	5-7	478
22.9	2000.41530054645	5-7	5-7	478
21.5	2000.49726775956	5-7	5-7	478
21	2000.58196721312	5-7	5-7	478
21.5	2000.66666666667	5-7	5-7	478
21.5	2000.74863387978	5-7	5-7	478
22.9	2000.83333333333	5-7	5-7	478
21.5	2000.91530054645	5-7	5-7	478
25.2	1995	5-8	5-8	479
25.2	1995.08493150685	5-8	5-8	479
27	1995.16164383562	5-8	5-8	479
26.5	1995.24657534247	5-8	5-8	479
26.1	1995.32876712329	5-8	5-8	479
23.4	1995.41369863014	5-8	5-8	479
21	1995.49589041096	5-8	5-8	479
19.6	1995.58082191781	5-8	5-8	479
20.1	1995.66575342466	5-8	5-8	479
21	1995.74794520548	5-8	5-8	479
21.9	1995.83287671233	5-8	5-8	479
21.5	1995.91506849315	5-8	5-8	479
22.9	1996	5-8	5-8	479
24.3	1996.08469945355	5-8	5-8	479
27	1996.16393442623	5-8	5-8	479
26.1	1996.24863387978	5-8	5-8	479
24.3	1996.3306010929	5-8	5-8	479
23.4	1996.41530054645	5-8	5-8	479
22.4	1996.49726775956	5-8	5-8	479
21	1996.58196721311	5-8	5-8	479
20.5	1996.66666666667	5-8	5-8	479
20.1	1996.74863387978	5-8	5-8	479
20.5	1996.83333333333	5-8	5-8	479
21.5	1996.91530054645	5-8	5-8	479
21.9	1997	5-8	5-8	479
24.3	1997.08493150685	5-8	5-8	479
24.3	1997.16164383562	5-8	5-8	479
27.9	1997.24657534247	5-8	5-8	479
26.5	1997.32876712329	5-8	5-8	479
26.5	1997.41369863014	5-8	5-8	479
25.6	1997.49589041096	5-8	5-8	479
25.2	1997.58082191781	5-8	5-8	479
24.3	1997.66575342466	5-8	5-8	479
25.2	1997.74794520548	5-8	5-8	479
26.5	1997.83287671233	5-8	5-8	479
27.4	1997.91506849315	5-8	5-8	479
26.5	1998	5-8	5-8	479
29.2	1998.08493150685	5-8	5-8	479
28.8	1998.16164383562	5-8	5-8	479
29.7	1998.24657534247	5-8	5-8	479
27.4	1998.32876712329	5-8	5-8	479
24.7	1998.41369863014	5-8	5-8	479
24.3	1998.49589041096	5-8	5-8	479
22.9	1998.58082191781	5-8	5-8	479
21.5	1998.66575342466	5-8	5-8	479
21.5	1998.74794520548	5-8	5-8	479
21.9	1998.83287671233	5-8	5-8	479
22.4	1998.91506849315	5-8	5-8	479
22.9	1999	5-8	5-8	479
24.7	1999.08493150685	5-8	5-8	479
26.5	1999.16164383562	5-8	5-8	479
23.4	1999.24657534247	5-8	5-8	479
23.8	1999.32876712329	5-8	5-8	479
23.4	1999.41369863014	5-8	5-8	479
21.9	1999.49589041096	5-8	5-8	479
20.1	1999.58082191781	5-8	5-8	479
20.5	1999.66575342466	5-8	5-8	479
19.6	1999.74794520548	5-8	5-8	479
20.1	1999.83287671233	5-8	5-8	479
21.5	1999.91506849315	5-8	5-8	479
22.9	2000	5-8	5-8	479
23.8	2000.08469945355	5-8	5-8	479
25.6	2000.16393442623	5-8	5-8	479
25.6	2000.24863387978	5-8	5-8	479
23.4	2000.3306010929	5-8	5-8	479
22.4	2000.41530054645	5-8	5-8	479
21.5	2000.49726775956	5-8	5-8	479
20.1	2000.58196721312	5-8	5-8	479
21	2000.66666666667	5-8	5-8	479
20.5	2000.74863387978	5-8	5-8	479
21.9	2000.83333333333	5-8	5-8	479
21	2000.91530054645	5-8	5-8	479
25.2	1995	5-9	5-9	480
25.6	1995.08493150685	5-9	5-9	480
25.2	1995.16164383562	5-9	5-9	480
25.2	1995.24657534247	5-9	5-9	480
24.3	1995.32876712329	5-9	5-9	480
22.4	1995.41369863014	5-9	5-9	480
20.1	1995.49589041096	5-9	5-9	480
18.6	1995.58082191781	5-9	5-9	480
18.6	1995.66575342466	5-9	5-9	480
19.6	1995.74794520548	5-9	5-9	480
20.5	1995.83287671233	5-9	5-9	480
20.1	1995.91506849315	5-9	5-9	480
21.9	1996	5-9	5-9	480
24.3	1996.08469945355	5-9	5-9	480
25.6	1996.16393442623	5-9	5-9	480
24.7	1996.24863387978	5-9	5-9	480
23.8	1996.3306010929	5-9	5-9	480
22.9	1996.41530054645	5-9	5-9	480
21.5	1996.49726775956	5-9	5-9	480
20.5	1996.58196721311	5-9	5-9	480
20.1	1996.66666666667	5-9	5-9	480
19.1	1996.74863387978	5-9	5-9	480
19.6	1996.83333333333	5-9	5-9	480
20.1	1996.91530054645	5-9	5-9	480
21	1997	5-9	5-9	480
24.3	1997.08493150685	5-9	5-9	480
24.3	1997.16164383562	5-9	5-9	480
26.5	1997.24657534247	5-9	5-9	480
25.6	1997.32876712329	5-9	5-9	480
27	1997.41369863014	5-9	5-9	480
25.6	1997.49589041096	5-9	5-9	480
25.6	1997.58082191781	5-9	5-9	480
24.7	1997.66575342466	5-9	5-9	480
26.1	1997.74794520548	5-9	5-9	480
27.4	1997.83287671233	5-9	5-9	480
26.5	1997.91506849315	5-9	5-9	480
27.9	1998	5-9	5-9	480
29.7	1998.08493150685	5-9	5-9	480
28.3	1998.16164383562	5-9	5-9	480
29.2	1998.24657534247	5-9	5-9	480
27	1998.32876712329	5-9	5-9	480
23.8	1998.41369863014	5-9	5-9	480
22.4	1998.49589041096	5-9	5-9	480
21.5	1998.58082191781	5-9	5-9	480
20.1	1998.66575342466	5-9	5-9	480
19.6	1998.74794520548	5-9	5-9	480
20.5	1998.83287671233	5-9	5-9	480
20.1	1998.91506849315	5-9	5-9	480
21.5	1999	5-9	5-9	480
24.7	1999.08493150685	5-9	5-9	480
25.2	1999.16164383562	5-9	5-9	480
22.9	1999.24657534247	5-9	5-9	480
23.8	1999.32876712329	5-9	5-9	480
22.9	1999.41369863014	5-9	5-9	480
21	1999.49589041096	5-9	5-9	480
19.1	1999.58082191781	5-9	5-9	480
19.1	1999.66575342466	5-9	5-9	480
18.6	1999.74794520548	5-9	5-9	480
19.1	1999.83287671233	5-9	5-9	480
20.1	1999.91506849315	5-9	5-9	480
21.5	2000	5-9	5-9	480
23.4	2000.08469945355	5-9	5-9	480
25.2	2000.16393442623	5-9	5-9	480
25.6	2000.24863387978	5-9	5-9	480
22.9	2000.3306010929	5-9	5-9	480
21.9	2000.41530054645	5-9	5-9	480
21	2000.49726775956	5-9	5-9	480
19.6	2000.58196721312	5-9	5-9	480
20.1	2000.66666666667	5-9	5-9	480
20.1	2000.74863387978	5-9	5-9	480
20.5	2000.83333333333	5-9	5-9	480
20.1	2000.91530054645	5-9	5-9	480
23.4	1995	6-1	6-1	481
24.3	1995.08493150685	6-1	6-1	481
24.3	1995.16164383562	6-1	6-1	481
23.8	1995.24657534247	6-1	6-1	481
22.9	1995.32876712329	6-1	6-1	481
20.5	1995.41369863014	6-1	6-1	481
19.6	1995.49589041096	6-1	6-1	481
19.1	1995.58082191781	6-1	6-1	481
18.1	1995.66575342466	6-1	6-1	481
19.6	1995.74794520548	6-1	6-1	481
19.6	1995.83287671233	6-1	6-1	481
21	1995.91506849315	6-1	6-1	481
23.4	1996	6-1	6-1	481
21	1996.08469945355	6-1	6-1	481
22.4	1996.16393442623	6-1	6-1	481
21.5	1996.24863387978	6-1	6-1	481
21.5	1996.3306010929	6-1	6-1	481
21.5	1996.41530054645	6-1	6-1	481
20.1	1996.49726775956	6-1	6-1	481
19.1	1996.58196721311	6-1	6-1	481
19.1	1996.66666666667	6-1	6-1	481
18.6	1996.74863387978	6-1	6-1	481
19.1	1996.83333333333	6-1	6-1	481
20.5	1996.91530054645	6-1	6-1	481
21.9	1997	6-1	6-1	481
22.9	1997.08493150685	6-1	6-1	481
23.4	1997.16164383562	6-1	6-1	481
23.4	1997.24657534247	6-1	6-1	481
23.4	1997.32876712329	6-1	6-1	481
22.4	1997.41369863014	6-1	6-1	481
21.5	1997.49589041096	6-1	6-1	481
20.1	1997.58082191781	6-1	6-1	481
19.6	1997.66575342466	6-1	6-1	481
19.6	1997.74794520548	6-1	6-1	481
21	1997.83287671233	6-1	6-1	481
21	1997.91506849315	6-1	6-1	481
21.9	1998	6-1	6-1	481
22.4	1998.08493150685	6-1	6-1	481
23.8	1998.16164383562	6-1	6-1	481
22.4	1998.24657534247	6-1	6-1	481
21.5	1998.32876712329	6-1	6-1	481
21	1998.41369863014	6-1	6-1	481
20.5	1998.49589041096	6-1	6-1	481
20.1	1998.58082191781	6-1	6-1	481
18.6	1998.66575342466	6-1	6-1	481
18.6	1998.74794520548	6-1	6-1	481
19.1	1998.83287671233	6-1	6-1	481
20.1	1998.91506849315	6-1	6-1	481
21	1999	6-1	6-1	481
21	1999.08493150685	6-1	6-1	481
21.5	1999.16164383562	6-1	6-1	481
21	1999.24657534247	6-1	6-1	481
20.5	1999.32876712329	6-1	6-1	481
20.1	1999.41369863014	6-1	6-1	481
19.6	1999.49589041096	6-1	6-1	481
18.6	1999.58082191781	6-1	6-1	481
19.1	1999.66575342466	6-1	6-1	481
19.1	1999.74794520548	6-1	6-1	481
19.1	1999.83287671233	6-1	6-1	481
21	1999.91506849315	6-1	6-1	481
22.9	2000	6-1	6-1	481
22.9	2000.08469945355	6-1	6-1	481
22.9	2000.16393442623	6-1	6-1	481
21.9	2000.24863387978	6-1	6-1	481
21	2000.3306010929	6-1	6-1	481
19.6	2000.41530054645	6-1	6-1	481
19.1	2000.49726775956	6-1	6-1	481
19.1	2000.58196721312	6-1	6-1	481
19.1	2000.66666666667	6-1	6-1	481
20.1	2000.74863387978	6-1	6-1	481
20.5	2000.83333333333	6-1	6-1	481
21	2000.91530054645	6-1	6-1	481
25.2	1995	6-10	6-10	482
25.2	1995.08493150685	6-10	6-10	482
26.5	1995.16164383562	6-10	6-10	482
25.2	1995.24657534247	6-10	6-10	482
24.3	1995.32876712329	6-10	6-10	482
23.4	1995.41369863014	6-10	6-10	482
20.1	1995.49589041096	6-10	6-10	482
20.5	1995.58082191781	6-10	6-10	482
19.6	1995.66575342466	6-10	6-10	482
21.5	1995.74794520548	6-10	6-10	482
20.5	1995.83287671233	6-10	6-10	482
20.5	1995.91506849315	6-10	6-10	482
22.4	1996	6-10	6-10	482
25.6	1996.08469945355	6-10	6-10	482
26.1	1996.16393442623	6-10	6-10	482
25.2	1996.24863387978	6-10	6-10	482
25.2	1996.3306010929	6-10	6-10	482
23.4	1996.41530054645	6-10	6-10	482
21.5	1996.49726775956	6-10	6-10	482
20.5	1996.58196721311	6-10	6-10	482
21	1996.66666666667	6-10	6-10	482
20.1	1996.74863387978	6-10	6-10	482
19.1	1996.83333333333	6-10	6-10	482
20.1	1996.91530054645	6-10	6-10	482
21.5	1997	6-10	6-10	482
25.2	1997.08493150685	6-10	6-10	482
25.6	1997.16164383562	6-10	6-10	482
26.5	1997.24657534247	6-10	6-10	482
26.5	1997.32876712329	6-10	6-10	482
27.4	1997.41369863014	6-10	6-10	482
26.5	1997.49589041096	6-10	6-10	482
26.1	1997.58082191781	6-10	6-10	482
26.1	1997.66575342466	6-10	6-10	482
26.5	1997.74794520548	6-10	6-10	482
28.3	1997.83287671233	6-10	6-10	482
27.9	1997.91506849315	6-10	6-10	482
29.7	1998	6-10	6-10	482
29.7	1998.08493150685	6-10	6-10	482
29.7	1998.16164383562	6-10	6-10	482
28.3	1998.24657534247	6-10	6-10	482
28.3	1998.32876712329	6-10	6-10	482
25.6	1998.41369863014	6-10	6-10	482
23.4	1998.49589041096	6-10	6-10	482
21.9	1998.58082191781	6-10	6-10	482
20.5	1998.66575342466	6-10	6-10	482
21	1998.74794520548	6-10	6-10	482
21.9	1998.83287671233	6-10	6-10	482
20.5	1998.91506849315	6-10	6-10	482
22.4	1999	6-10	6-10	482
24.7	1999.08493150685	6-10	6-10	482
25.6	1999.16164383562	6-10	6-10	482
23.8	1999.24657534247	6-10	6-10	482
24.3	1999.32876712329	6-10	6-10	482
24.7	1999.41369863014	6-10	6-10	482
21.9	1999.49589041096	6-10	6-10	482
20.1	1999.58082191781	6-10	6-10	482
21	1999.66575342466	6-10	6-10	482
19.6	1999.74794520548	6-10	6-10	482
19.6	1999.83287671233	6-10	6-10	482
20.1	1999.91506849315	6-10	6-10	482
22.4	2000	6-10	6-10	482
23.4	2000.08469945355	6-10	6-10	482
24.7	2000.16393442623	6-10	6-10	482
26.5	2000.24863387978	6-10	6-10	482
24.7	2000.3306010929	6-10	6-10	482
22.4	2000.41530054645	6-10	6-10	482
21.5	2000.49726775956	6-10	6-10	482
20.1	2000.58196721312	6-10	6-10	482
20.5	2000.66666666667	6-10	6-10	482
21	2000.74863387978	6-10	6-10	482
21	2000.83333333333	6-10	6-10	482
20.5	2000.91530054645	6-10	6-10	482
26.5	1995	6-11	6-11	483
27	1995.08493150685	6-11	6-11	483
26.5	1995.16164383562	6-11	6-11	483
25.6	1995.24657534247	6-11	6-11	483
26.5	1995.32876712329	6-11	6-11	483
23.4	1995.41369863014	6-11	6-11	483
21.5	1995.49589041096	6-11	6-11	483
21.9	1995.58082191781	6-11	6-11	483
22.4	1995.66575342466	6-11	6-11	483
23.4	1995.74794520548	6-11	6-11	483
21.9	1995.83287671233	6-11	6-11	483
22.4	1995.91506849315	6-11	6-11	483
23.4	1996	6-11	6-11	483
25.6	1996.08469945355	6-11	6-11	483
27	1996.16393442623	6-11	6-11	483
27.4	1996.24863387978	6-11	6-11	483
26.1	1996.3306010929	6-11	6-11	483
24.7	1996.41530054645	6-11	6-11	483
23.8	1996.49726775956	6-11	6-11	483
22.9	1996.58196721311	6-11	6-11	483
23.8	1996.66666666667	6-11	6-11	483
22.4	1996.74863387978	6-11	6-11	483
21	1996.83333333333	6-11	6-11	483
21.5	1996.91530054645	6-11	6-11	483
22.9	1997	6-11	6-11	483
25.6	1997.08493150685	6-11	6-11	483
26.1	1997.16164383562	6-11	6-11	483
28.3	1997.24657534247	6-11	6-11	483
28.8	1997.32876712329	6-11	6-11	483
27.9	1997.41369863014	6-11	6-11	483
27.9	1997.49589041096	6-11	6-11	483
27.4	1997.58082191781	6-11	6-11	483
26.1	1997.66575342466	6-11	6-11	483
28.3	1997.74794520548	6-11	6-11	483
29.2	1997.83287671233	6-11	6-11	483
29.2	1997.91506849315	6-11	6-11	483
29.2	1998	6-11	6-11	483
30.1	1998.08493150685	6-11	6-11	483
29.7	1998.16164383562	6-11	6-11	483
29.7	1998.24657534247	6-11	6-11	483
30.1	1998.32876712329	6-11	6-11	483
27.4	1998.41369863014	6-11	6-11	483
24.3	1998.49589041096	6-11	6-11	483
23.4	1998.58082191781	6-11	6-11	483
21.5	1998.66575342466	6-11	6-11	483
23.8	1998.74794520548	6-11	6-11	483
22.9	1998.83287671233	6-11	6-11	483
21	1998.91506849315	6-11	6-11	483
23.4	1999	6-11	6-11	483
25.2	1999.08493150685	6-11	6-11	483
24.7	1999.16164383562	6-11	6-11	483
25.6	1999.24657534247	6-11	6-11	483
25.2	1999.32876712329	6-11	6-11	483
25.2	1999.41369863014	6-11	6-11	483
22.9	1999.49589041096	6-11	6-11	483
21.5	1999.58082191781	6-11	6-11	483
22.9	1999.66575342466	6-11	6-11	483
21.5	1999.74794520548	6-11	6-11	483
21	1999.83287671233	6-11	6-11	483
21.9	1999.91506849315	6-11	6-11	483
22.9	2000	6-11	6-11	483
23.4	2000.08469945355	6-11	6-11	483
25.2	2000.16393442623	6-11	6-11	483
27	2000.24863387978	6-11	6-11	483
24.3	2000.3306010929	6-11	6-11	483
22.9	2000.41530054645	6-11	6-11	483
21.5	2000.49726775956	6-11	6-11	483
21.5	2000.58196721312	6-11	6-11	483
21.9	2000.66666666667	6-11	6-11	483
22.4	2000.74863387978	6-11	6-11	483
22.9	2000.83333333333	6-11	6-11	483
21.9	2000.91530054645	6-11	6-11	483
29.2	1995	6-12	6-12	484
27.9	1995.08493150685	6-12	6-12	484
27.4	1995.16164383562	6-12	6-12	484
26.5	1995.24657534247	6-12	6-12	484
28.3	1995.32876712329	6-12	6-12	484
23.4	1995.41369863014	6-12	6-12	484
23.4	1995.49589041096	6-12	6-12	484
24.3	1995.58082191781	6-12	6-12	484
24.3	1995.66575342466	6-12	6-12	484
24.3	1995.74794520548	6-12	6-12	484
22.9	1995.83287671233	6-12	6-12	484
25.2	1995.91506849315	6-12	6-12	484
25.6	1996	6-12	6-12	484
26.1	1996.08469945355	6-12	6-12	484
27	1996.16393442623	6-12	6-12	484
28.3	1996.24863387978	6-12	6-12	484
26.5	1996.3306010929	6-12	6-12	484
25.6	1996.41530054645	6-12	6-12	484
26.5	1996.49726775956	6-12	6-12	484
24.3	1996.58196721311	6-12	6-12	484
24.3	1996.66666666667	6-12	6-12	484
24.3	1996.74863387978	6-12	6-12	484
24.3	1996.83333333333	6-12	6-12	484
24.7	1996.91530054645	6-12	6-12	484
25.2	1997	6-12	6-12	484
26.5	1997.08493150685	6-12	6-12	484
25.6	1997.16164383562	6-12	6-12	484
28.8	1997.24657534247	6-12	6-12	484
29.2	1997.32876712329	6-12	6-12	484
28.8	1997.41369863014	6-12	6-12	484
28.8	1997.49589041096	6-12	6-12	484
28.8	1997.58082191781	6-12	6-12	484
27.4	1997.66575342466	6-12	6-12	484
28.3	1997.74794520548	6-12	6-12	484
28.8	1997.83287671233	6-12	6-12	484
29.7	1997.91506849315	6-12	6-12	484
27.9	1998	6-12	6-12	484
30.1	1998.08493150685	6-12	6-12	484
30.9	1998.16164383562	6-12	6-12	484
29.2	1998.24657534247	6-12	6-12	484
31.4	1998.32876712329	6-12	6-12	484
26.5	1998.41369863014	6-12	6-12	484
26.1	1998.49589041096	6-12	6-12	484
24.3	1998.58082191781	6-12	6-12	484
24.7	1998.66575342466	6-12	6-12	484
25.2	1998.74794520548	6-12	6-12	484
23.4	1998.83287671233	6-12	6-12	484
23.4	1998.91506849315	6-12	6-12	484
25.6	1999	6-12	6-12	484
24.7	1999.08493150685	6-12	6-12	484
26.1	1999.16164383562	6-12	6-12	484
27	1999.24657534247	6-12	6-12	484
26.5	1999.32876712329	6-12	6-12	484
25.6	1999.41369863014	6-12	6-12	484
21.9	1999.49589041096	6-12	6-12	484
21	1999.58082191781	6-12	6-12	484
23.4	1999.66575342466	6-12	6-12	484
22.4	1999.74794520548	6-12	6-12	484
22.9	1999.83287671233	6-12	6-12	484
23.8	1999.91506849315	6-12	6-12	484
23.8	2000	6-12	6-12	484
24.3	2000.08469945355	6-12	6-12	484
25.6	2000.16393442623	6-12	6-12	484
26.1	2000.24863387978	6-12	6-12	484
24.7	2000.3306010929	6-12	6-12	484
24.3	2000.41530054645	6-12	6-12	484
22.9	2000.49726775956	6-12	6-12	484
22.4	2000.58196721312	6-12	6-12	484
21.9	2000.66666666667	6-12	6-12	484
24.3	2000.74863387978	6-12	6-12	484
23.8	2000.83333333333	6-12	6-12	484
23.4	2000.91530054645	6-12	6-12	484
28.3	1995	6-13	6-13	485
27.4	1995.08493150685	6-13	6-13	485
27.4	1995.16164383562	6-13	6-13	485
30.1	1995.24657534247	6-13	6-13	485
28.8	1995.32876712329	6-13	6-13	485
27.4	1995.41369863014	6-13	6-13	485
26.5	1995.49589041096	6-13	6-13	485
24.3	1995.58082191781	6-13	6-13	485
25.6	1995.66575342466	6-13	6-13	485
26.1	1995.74794520548	6-13	6-13	485
25.6	1995.83287671233	6-13	6-13	485
26.1	1995.91506849315	6-13	6-13	485
25.6	1996	6-13	6-13	485
26.1	1996.08469945355	6-13	6-13	485
27	1996.16393442623	6-13	6-13	485
28.8	1996.24863387978	6-13	6-13	485
27.9	1996.3306010929	6-13	6-13	485
26.1	1996.41530054645	6-13	6-13	485
27	1996.49726775956	6-13	6-13	485
26.1	1996.58196721311	6-13	6-13	485
25.2	1996.66666666667	6-13	6-13	485
26.5	1996.74863387978	6-13	6-13	485
26.5	1996.83333333333	6-13	6-13	485
25.6	1996.91530054645	6-13	6-13	485
25.6	1997	6-13	6-13	485
26.1	1997.08493150685	6-13	6-13	485
25.6	1997.16164383562	6-13	6-13	485
29.2	1997.24657534247	6-13	6-13	485
30.1	1997.32876712329	6-13	6-13	485
29.2	1997.41369863014	6-13	6-13	485
29.2	1997.49589041096	6-13	6-13	485
28.3	1997.58082191781	6-13	6-13	485
27.4	1997.66575342466	6-13	6-13	485
28.8	1997.74794520548	6-13	6-13	485
28.8	1997.83287671233	6-13	6-13	485
29.2	1997.91506849315	6-13	6-13	485
28.8	1998	6-13	6-13	485
29.2	1998.08493150685	6-13	6-13	485
30.1	1998.16164383562	6-13	6-13	485
30.1	1998.24657534247	6-13	6-13	485
30.5	1998.32876712329	6-13	6-13	485
27.9	1998.41369863014	6-13	6-13	485
27.9	1998.49589041096	6-13	6-13	485
27.4	1998.58082191781	6-13	6-13	485
27	1998.66575342466	6-13	6-13	485
25.2	1998.74794520548	6-13	6-13	485
25.2	1998.83287671233	6-13	6-13	485
25.2	1998.91506849315	6-13	6-13	485
25.6	1999	6-13	6-13	485
25.2	1999.08493150685	6-13	6-13	485
26.5	1999.16164383562	6-13	6-13	485
26.5	1999.24657534247	6-13	6-13	485
27.4	1999.32876712329	6-13	6-13	485
26.5	1999.41369863014	6-13	6-13	485
25.6	1999.49589041096	6-13	6-13	485
21.9	1999.58082191781	6-13	6-13	485
23.8	1999.66575342466	6-13	6-13	485
23.8	1999.74794520548	6-13	6-13	485
25.2	1999.83287671233	6-13	6-13	485
24.3	1999.91506849315	6-13	6-13	485
24.7	2000	6-13	6-13	485
24.7	2000.08469945355	6-13	6-13	485
26.5	2000.16393442623	6-13	6-13	485
27.4	2000.24863387978	6-13	6-13	485
27.4	2000.3306010929	6-13	6-13	485
25.6	2000.41530054645	6-13	6-13	485
25.2	2000.49726775956	6-13	6-13	485
25.2	2000.58196721312	6-13	6-13	485
22.9	2000.66666666667	6-13	6-13	485
25.2	2000.74863387978	6-13	6-13	485
25.6	2000.83333333333	6-13	6-13	485
24.7	2000.91530054645	6-13	6-13	485
27.9	1995	6-14	6-14	486
28.3	1995.08493150685	6-14	6-14	486
29.2	1995.16164383562	6-14	6-14	486
29.2	1995.24657534247	6-14	6-14	486
29.7	1995.32876712329	6-14	6-14	486
30.1	1995.41369863014	6-14	6-14	486
28.3	1995.49589041096	6-14	6-14	486
27.9	1995.58082191781	6-14	6-14	486
27.9	1995.66575342466	6-14	6-14	486
27.9	1995.74794520548	6-14	6-14	486
28.3	1995.83287671233	6-14	6-14	486
26.5	1995.91506849315	6-14	6-14	486
26.1	1996	6-14	6-14	486
26.5	1996.08469945355	6-14	6-14	486
27	1996.16393442623	6-14	6-14	486
28.3	1996.24863387978	6-14	6-14	486
29.2	1996.3306010929	6-14	6-14	486
28.3	1996.41530054645	6-14	6-14	486
27.9	1996.49726775956	6-14	6-14	486
27.9	1996.58196721311	6-14	6-14	486
29.2	1996.66666666667	6-14	6-14	486
28.3	1996.74863387978	6-14	6-14	486
28.3	1996.83333333333	6-14	6-14	486
27	1996.91530054645	6-14	6-14	486
26.5	1997	6-14	6-14	486
27.4	1997.08493150685	6-14	6-14	486
27	1997.16164383562	6-14	6-14	486
29.7	1997.24657534247	6-14	6-14	486
30.1	1997.32876712329	6-14	6-14	486
28.8	1997.41369863014	6-14	6-14	486
29.7	1997.49589041096	6-14	6-14	486
28.8	1997.58082191781	6-14	6-14	486
29.2	1997.66575342466	6-14	6-14	486
29.2	1997.74794520548	6-14	6-14	486
29.2	1997.83287671233	6-14	6-14	486
29.2	1997.91506849315	6-14	6-14	486
28.8	1998	6-14	6-14	486
28.8	1998.08493150685	6-14	6-14	486
29.2	1998.16164383562	6-14	6-14	486
29.7	1998.24657534247	6-14	6-14	486
30.1	1998.32876712329	6-14	6-14	486
27.9	1998.41369863014	6-14	6-14	486
28.8	1998.49589041096	6-14	6-14	486
29.2	1998.58082191781	6-14	6-14	486
27.9	1998.66575342466	6-14	6-14	486
27.9	1998.74794520548	6-14	6-14	486
27	1998.83287671233	6-14	6-14	486
26.5	1998.91506849315	6-14	6-14	486
27	1999	6-14	6-14	486
26.5	1999.08493150685	6-14	6-14	486
27	1999.16164383562	6-14	6-14	486
27.4	1999.24657534247	6-14	6-14	486
27.4	1999.32876712329	6-14	6-14	486
28.3	1999.41369863014	6-14	6-14	486
26.5	1999.49589041096	6-14	6-14	486
26.5	1999.58082191781	6-14	6-14	486
27.4	1999.66575342466	6-14	6-14	486
27	1999.74794520548	6-14	6-14	486
25.6	1999.83287671233	6-14	6-14	486
25.6	1999.91506849315	6-14	6-14	486
25.6	2000	6-14	6-14	486
26.1	2000.08469945355	6-14	6-14	486
27	2000.16393442623	6-14	6-14	486
27.9	2000.24863387978	6-14	6-14	486
27	2000.3306010929	6-14	6-14	486
25.2	2000.41530054645	6-14	6-14	486
25.2	2000.49726775956	6-14	6-14	486
28.8	2000.58196721312	6-14	6-14	486
27.4	2000.66666666667	6-14	6-14	486
26.5	2000.74863387978	6-14	6-14	486
27.4	2000.83333333333	6-14	6-14	486
26.5	2000.91530054645	6-14	6-14	486
29.2	1995	6-15	6-15	487
29.2	1995.08493150685	6-15	6-15	487
29.2	1995.16164383562	6-15	6-15	487
29.7	1995.24657534247	6-15	6-15	487
29.7	1995.32876712329	6-15	6-15	487
30.5	1995.41369863014	6-15	6-15	487
27.9	1995.49589041096	6-15	6-15	487
28.8	1995.58082191781	6-15	6-15	487
27.9	1995.66575342466	6-15	6-15	487
28.8	1995.74794520548	6-15	6-15	487
29.7	1995.83287671233	6-15	6-15	487
28.3	1995.91506849315	6-15	6-15	487
27	1996	6-15	6-15	487
27.4	1996.08469945355	6-15	6-15	487
27.9	1996.16393442623	6-15	6-15	487
27.9	1996.24863387978	6-15	6-15	487
29.7	1996.3306010929	6-15	6-15	487
28.8	1996.41530054645	6-15	6-15	487
29.2	1996.49726775956	6-15	6-15	487
29.2	1996.58196721311	6-15	6-15	487
29.2	1996.66666666667	6-15	6-15	487
27.9	1996.74863387978	6-15	6-15	487
29.2	1996.83333333333	6-15	6-15	487
28.3	1996.91530054645	6-15	6-15	487
27.4	1997	6-15	6-15	487
27.4	1997.08493150685	6-15	6-15	487
27.9	1997.16164383562	6-15	6-15	487
